Gen;Time;Col;Stim1;Workers1;Stim2;Workers2;Fitness
78;90;18;210.348;126;195.528;117;0
78;90;19;199.248;117;207.018;135;0
78;90;20;201.048;126;204.828;114;0
78;90;21;213.318;123;194.898;123;0
78;90;22;206.988;96;200.508;141;0
78;90;23;205.548;144;202.158;105;0
78;90;24;196.998;126;210.018;132;0
78;90;25;201.678;129;207.078;96;0
78;90;26;205.128;135;200.658;114;0
78;90;27;196.368;129;209.928;129;0
78;90;28;199.188;126;205.638;138;0
78;90;29;212.208;126;194.058;135;0
78;90;30;208.038;144;198.138;117;0
78;90;31;199.818;123;206.478;117;0
78;90;32;201.228;114;205.818;141;0
78;90;33;199.608;126;207.198;111;0
78;90;34;206.658;105;199.878;129;0
78;90;35;205.248;120;200.208;117;0
78;90;36;203.688;120;202.338;132;0
78;90;37;209.268;111;198.708;138;0
78;90;38;201.408;108;204.738;126;0
78;90;39;197.448;123;207.288;123;0
78;90;40;202.398;120;206.928;123;0
78;90;41;205.788;147;201.048;126;0
78;90;42;202.788;114;204.528;99;0
78;90;43;203.478;114;203.778;138;0
78;90;44;198.948;117;206.628;132;0
78;90;45;204.108;114;202.698;129;0
78;90;46;199.548;129;206.988;129;0
78;90;47;204.858;126;201.678;132;0
78;90;48;207.738;126;198.558;129;0
78;90;49;198.618;111;207.198;141;0
78;90;50;206.058;123;201.738;141;0
78;90;51;203.958;111;202.938;129;0
78;90;52;207.168;153;197.868;120;0
78;90;53;211.158;114;195.768;117;0
78;90;54;204.738;108;202.638;150;0
78;90;55;204.078;108;202.878;144;0
78;90;56;202.728;135;205.038;117;0
78;90;57;200.748;135;205.188;114;0
78;90;58;210.768;102;194.718;141;0
78;90;59;202.368;120;203.628;129;0
78;90;60;208.578;117;198.768;132;0
78;90;61;205.938;132;200.838;132;0
78;90;62;208.098;120;198.348;135;0
78;90;63;204.798;123;202.068;129;0
78;90;64;200.838;144;207.588;120;0
78;90;65;202.008;102;204.438;150;0
78;90;66;203.718;126;203.028;129;0
78;90;67;200.448;144;205.758;108;0
78;90;68;213.198;102;193.218;126;0
78;90;69;199.938;135;205.758;96;0
78;90;70;205.638;111;201.078;132;0
78;90;71;195.018;114;210.078;135;0
78;90;72;203.178;144;203.418;102;0
78;90;73;196.698;108;210.318;111;0
78;90;74;204.498;129;201.498;126;0
78;90;75;201.318;129;204.648;108;0
78;90;76;204.168;129;202.578;108;0
78;90;77;205.518;114;200.148;132;0
78;90;78;207.258;120;200.448;123;0
78;90;79;201.528;135;205.878;132;0
78;90;80;197.688;129;207.708;135;0
78;90;81;199.818;129;205.308;123;0
78;90;82;203.418;129;202.998;111;0
78;90;83;208.398;111;198.138;147;0
78;90;84;212.478;126;192.888;129;0
78;90;85;200.178;147;207.408;111;0
78;90;86;203.838;120;203.268;120;0
78;90;87;203.238;126;205.008;120;0
78;90;88;203.778;126;204.498;126;0
78;90;89;205.098;108;203.418;153;0
78;90;90;199.008;105;205.848;159;0
78;90;91;199.398;135;208.578;114;0
78;90;92;199.818;123;205.158;117;0
78;90;93;203.868;99;203.298;150;0
78;90;94;197.418;135;209.658;90;0
78;90;95;206.298;102;202.308;147;0
78;90;96;205.308;132;201.198;120;0
78;90;97;204.318;141;201.768;108;0
78;90;98;208.248;120;199.878;135;0
78;90;99;205.428;138;200.208;123;0
79;0;0;2.72378;0;2.72378;0;0
79;0;1;2.72378;0;2.72378;0;0
79;0;2;2.72378;0;2.72378;0;0
79;0;3;2.72378;0;2.72378;0;0
79;0;4;2.72378;0;2.72378;0;0
79;0;5;2.72378;0;2.72378;0;0
79;0;6;2.72378;0;2.72378;0;0
79;0;7;2.72378;0;2.72378;0;0
79;0;8;2.72378;0;2.72378;0;0
79;0;9;2.72378;0;2.72378;0;0
79;0;10;2.72378;0;2.72378;0;0
79;0;11;2.72378;0;2.72378;0;0
79;0;12;2.72378;0;2.72378;0;0
79;0;13;2.72378;0;2.72378;0;0
79;0;14;2.72378;0;2.72378;0;0
79;0;15;2.72378;0;2.72378;0;0
79;0;16;2.72378;0;2.72378;0;0
79;0;17;2.72378;0;2.72378;0;0
79;0;18;2.72378;0;2.72378;0;0
79;0;19;2.72378;0;2.72378;0;0
79;0;20;2.72378;0;2.72378;0;0
79;0;21;2.72378;0;2.72378;0;0
79;0;22;2.72378;0;2.72378;0;0
79;0;23;2.72378;0;2.72378;0;0
79;0;24;2.72378;0;2.72378;0;0
79;0;25;2.72378;0;2.72378;0;0
79;0;26;2.72378;0;2.72378;0;0
79;0;27;2.72378;0;2.72378;0;0
79;0;28;2.72378;0;2.72378;0;0
79;0;29;2.72378;0;2.72378;0;0
79;0;30;2.72378;0;2.72378;0;0
79;0;31;2.72378;0;2.72378;0;0
79;0;32;2.72378;0;2.72378;0;0
79;0;33;2.72378;0;2.72378;0;0
79;0;34;2.72378;0;2.72378;0;0
79;0;35;2.72378;0;2.72378;0;0
79;0;36;2.72378;0;2.72378;0;0
79;0;37;2.72378;0;2.72378;0;0
79;0;38;2.72378;0;2.72378;0;0
79;0;39;2.72378;0;2.72378;0;0
79;0;40;2.72378;0;2.72378;0;0
79;0;41;2.72378;0;2.72378;0;0
79;0;42;2.72378;0;2.72378;0;0
79;0;43;2.72378;0;2.72378;0;0
79;0;44;2.72378;0;2.72378;0;0
79;0;45;2.72378;0;2.72378;0;0
79;0;46;2.72378;0;2.72378;0;0
79;0;47;2.72378;0;2.72378;0;0
79;0;48;2.72378;0;2.72378;0;0
79;0;49;2.72378;0;2.72378;0;0
79;0;50;2.72378;0;2.72378;0;0
79;0;51;2.72378;0;2.72378;0;0
79;0;52;2.72378;0;2.72378;0;0
79;0;53;2.72378;0;2.72378;0;0
79;0;54;2.72378;0;2.72378;0;0
79;0;55;2.72378;0;2.72378;0;0
79;0;56;2.72378;0;2.72378;0;0
79;0;57;2.72378;0;2.72378;0;0
79;0;58;2.72378;0;2.72378;0;0
79;0;59;2.72378;0;2.72378;0;0
79;0;60;2.72378;0;2.72378;0;0
79;0;61;2.72378;0;2.72378;0;0
79;0;62;2.72378;0;2.72378;0;0
79;0;63;2.72378;0;2.72378;0;0
79;0;64;2.72378;0;2.72378;0;0
79;0;65;2.72378;0;2.72378;0;0
79;0;66;2.72378;0;2.72378;0;0
79;0;67;2.72378;0;2.72378;0;0
79;0;68;2.72378;0;2.72378;0;0
79;0;69;2.72378;0;2.72378;0;0
79;0;70;2.72378;0;2.72378;0;0
79;0;71;2.72378;0;2.72378;0;0
79;0;72;2.72378;0;2.72378;0;0
79;0;73;2.72378;0;2.72378;0;0
79;0;74;2.72378;0;2.72378;0;0
79;0;75;2.72378;0;2.72378;0;0
79;0;76;2.72378;0;2.72378;0;0
79;0;77;2.72378;0;2.72378;0;0
79;0;78;2.72378;0;2.72378;0;0
79;0;79;2.72378;0;2.72378;0;0
79;0;80;2.72378;0;2.72378;0;0
79;0;81;2.72378;0;2.72378;0;0
79;0;82;2.72378;0;2.72378;0;0
79;0;83;2.72378;0;2.72378;0;0
79;0;84;2.72378;0;2.72378;0;0
79;0;85;2.72378;0;2.72378;0;0
79;0;86;2.72378;0;2.72378;0;0
79;0;87;2.72378;0;2.72378;0;0
79;0;88;2.72378;0;2.72378;0;0
79;0;89;2.72378;0;2.72378;0;0
79;0;90;2.72378;0;2.72378;0;0
79;0;91;2.72378;0;2.72378;0;0
79;0;92;2.72378;0;2.72378;0;0
79;0;93;2.72378;0;2.72378;0;0
79;0;94;2.72378;0;2.72378;0;0
79;0;95;2.72378;0;2.72378;0;0
79;0;96;2.72378;0;2.72378;0;0
79;0;97;2.72378;0;2.72378;0;0
79;0;98;2.72378;0;2.72378;0;0
79;0;99;2.72378;0;2.72378;0;0
79;10;0;23.3103;138;23.0403;99;0
79;10;1;23.8503;132;22.9803;114;0
79;10;2;25.0203;114;22.2303;126;0
79;10;3;23.3703;144;22.1703;132;0
79;10;4;22.8903;114;21.9303;147;0
79;10;5;22.5603;105;24.3903;123;0
79;10;6;23.3403;108;22.4403;132;0
79;10;7;22.6203;126;24.5403;120;0
79;10;8;24.5703;117;22.2903;135;0
79;10;9;25.6503;99;21.0903;150;0
79;10;10;24.3003;135;21.8403;147;0
79;10;11;22.3203;138;24.2703;108;0
79;10;12;20.9103;153;25.3803;81;0
79;10;13;26.7903;84;19.3203;168;0
79;10;14;25.6203;90;21.2703;129;0
79;10;15;24.6603;126;23.4903;120;0
79;10;16;20.1003;141;25.5603;111;0
79;10;17;22.6203;144;23.7003;102;0
79;10;18;21.9603;150;24.2403;111;0
79;10;19;22.2903;126;23.8503;111;0
79;10;20;23.4603;117;23.3703;123;0
79;10;21;22.4103;111;22.8303;138;0
79;10;22;22.2003;132;23.6403;114;0
79;10;23;23.9403;129;22.3203;123;0
79;10;24;24.2403;114;22.1403;147;0
79;10;25;22.4403;147;24.4203;87;0
79;10;26;24.1203;105;21.8403;150;0
79;10;27;23.9703;120;23.3703;129;0
79;10;28;23.1003;120;22.6503;147;0
79;10;29;22.3203;132;23.1303;120;0
79;10;30;23.6403;105;22.6203;153;0
79;10;31;24.3003;123;22.1403;147;0
79;10;32;24.1803;129;22.4103;129;0
79;10;33;25.7703;114;21.3003;129;0
79;10;34;21.4503;144;25.0503;111;0
79;10;35;19.8303;126;26.2203;117;0
79;10;36;23.4603;120;23.4603;126;0
79;10;37;22.1103;120;23.2803;135;0
79;10;38;23.5803;126;23.3403;120;0
79;10;39;22.0803;126;23.9703;120;0
79;10;40;22.2003;132;24.3903;129;0
79;10;41;25.4703;99;20.3403;144;0
79;10;42;22.2903;129;22.8303;126;0
79;10;43;22.9503;129;22.9503;120;0
79;10;44;24.7503;117;22.2003;126;0
79;10;45;22.2003;105;23.4303;141;0
79;10;46;21.0603;144;24.9903;93;0
79;10;47;20.7303;129;25.2903;108;0
79;10;48;25.0503;84;21.3603;138;0
79;10;49;21.2703;150;25.9203;90;0
79;10;50;23.1303;120;22.6803;132;0
79;10;51;23.5203;114;23.1903;123;0
79;10;52;21.6903;123;25.2003;105;0
79;10;53;23.6103;120;22.3803;126;0
79;10;54;24.9303;114;21.1203;114;0
79;10;55;22.2303;126;24.9003;120;0
79;10;56;23.4003;111;22.6503;144;0
79;10;57;22.9803;117;23.6703;129;0
79;10;58;21.7203;120;24.9903;129;0
79;10;59;23.0703;111;23.4003;138;0
79;10;60;23.4603;111;21.6603;123;0
79;10;61;21.9003;120;24.9303;129;0
79;10;62;21.0003;135;26.3703;102;0
79;10;63;20.7303;162;26.1903;96;0
79;10;64;22.1703;117;23.7003;144;0
79;10;65;21.8103;123;24.4803;117;0
79;10;66;23.9103;123;22.5003;135;0
79;10;67;21.6303;132;24.3903;111;0
79;10;68;22.6803;144;24.1503;117;0
79;10;69;21.2103;138;25.3503;132;0
79;10;70;25.2303;117;21.1503;150;0
79;10;71;24.9303;132;21.2403;123;0
79;10;72;21.3903;132;25.1403;117;0
79;10;73;21.8403;111;23.8803;126;0
79;10;74;22.7403;105;22.5603;123;0
79;10;75;22.8603;129;22.9503;126;0
79;10;76;22.7703;132;23.6103;108;0
79;10;77;24.0303;135;22.2603;129;0
79;10;78;23.4303;120;22.7703;114;0
79;10;79;22.6503;114;24.0603;123;0
79;10;80;23.6403;117;21.7203;141;0
79;10;81;24.0603;132;22.2603;123;0
79;10;82;24.8403;93;22.1703;144;0
79;10;83;25.9503;120;21.6903;126;0
79;10;84;21.3303;156;24.7503;96;0
79;10;85;24.8103;129;20.7603;123;0
79;10;86;21.1203;135;24.6003;117;0
79;10;87;24.7503;111;20.8803;153;0
79;10;88;22.7103;123;23.3103;126;0
79;10;89;23.8503;99;22.4703;156;0
79;10;90;24.0003;129;22.5003;120;0
79;10;91;21.8403;126;24.0603;129;0
79;10;92;21.6303;129;25.0503;132;0
79;10;93;20.4603;144;25.5303;96;0
79;10;94;23.6403;117;22.8903;120;0
79;10;95;22.5903;135;25.0503;114;0
79;10;96;21.9903;135;25.4103;105;0
79;10;97;23.4303;114;22.6803;147;0
79;10;98;21.9303;129;23.9403;114;0
79;10;99;22.4703;120;24.2103;144;0
79;20;0;49.9581;132;50.7981;117;0
79;20;1;51.3981;105;49.7781;126;0
79;20;2;52.6281;117;49.5981;138;0
79;20;3;50.8581;120;48.9681;132;0
79;20;4;48.6981;138;49.8381;123;0
79;20;5;49.5981;132;51.9081;108;0
79;20;6;51.4281;111;48.3081;132;0
79;20;7;49.9881;111;51.4881;129;0
79;20;8;52.2681;126;48.4281;135;0
79;20;9;53.8581;117;47.1081;126;0
79;20;10;53.0481;96;47.1681;150;0
79;20;11;49.7481;108;50.7081;126;0
79;20;12;46.4181;120;54.2181;132;0
79;20;13;55.2681;114;45.6681;129;0
79;20;14;52.5681;120;48.4281;96;0
79;20;15;51.0981;135;51.5481;105;0
79;20;16;46.6581;123;53.1081;132;0
79;20;17;50.5281;111;50.6481;123;0
79;20;18;50.1381;126;49.9581;123;0
79;20;19;50.6781;105;49.5981;141;0
79;20;20;49.7781;114;51.6381;105;0
79;20;21;52.2981;111;47.3181;144;0
79;20;22;48.0381;141;51.9081;111;0
79;20;23;52.5081;126;48.3081;150;0
79;20;24;51.3681;126;49.3581;111;0
79;20;25;48.6081;111;52.5681;120;0
79;20;26;52.1481;126;48.0981;123;0
79;20;27;51.6381;111;50.0781;141;0
79;20;28;51.0981;135;48.9681;129;0
79;20;29;50.4981;141;49.6281;111;0
79;20;30;52.5981;87;48.3081;156;0
79;20;31;52.3581;123;48.1881;132;0
79;20;32;49.4481;135;51.4281;114;0
79;20;33;52.5681;120;48.6681;129;0
79;20;34;48.2781;129;52.6881;120;0
79;20;35;46.4481;108;53.7081;117;0
79;20;36;50.5581;126;50.5581;126;0
79;20;37;48.5181;117;51.4581;120;0
79;20;38;49.8681;141;51.2781;111;0
79;20;39;48.7281;114;51.2481;153;0
79;20;40;49.0281;141;51.3381;117;0
79;20;41;52.9281;129;46.8681;129;0
79;20;42;48.9981;123;50.5581;108;0
79;20;43;49.4181;150;50.6481;114;0
79;20;44;51.5481;147;49.3881;126;0
79;20;45;50.7081;129;48.9981;123;0
79;20;46;47.2881;150;52.6581;114;0
79;20;47;48.0981;102;52.2681;156;0
79;20;48;53.1981;123;47.1081;150;0
79;20;49;46.7181;141;54.1881;114;0
79;20;50;50.3181;150;49.8681;108;0
79;20;51;51.2781;111;49.9281;123;0
79;20;52;50.2581;108;50.6781;144;0
79;20;53;51.9681;114;48.8481;123;0
79;20;54;52.8381;102;46.9881;153;0
79;20;55;50.4381;126;50.8881;120;0
79;20;56;51.7281;114;48.3081;144;0
79;20;57;50.5881;135;50.6481;108;0
79;20;58;49.2081;123;52.0581;126;0
79;20;59;52.5081;96;48.3081;153;0
79;20;60;50.3781;117;49.2381;105;0
79;20;61;50.4681;129;50.8581;129;0
79;20;62;48.6981;105;53.1681;150;0
79;20;63;47.6181;120;53.7381;129;0
79;20;64;48.8481;129;50.9781;123;0
79;20;65;48.0981;150;52.6581;108;0
79;20;66;50.4681;135;50.1081;108;0
79;20;67;49.2981;117;51.0381;141;0
79;20;68;47.7081;153;53.4681;111;0
79;20;69;49.0581;114;51.4581;141;0
79;20;70;52.2681;126;48.7581;111;0
79;20;71;53.8581;111;46.5381;144;0
79;20;72;47.8281;147;53.1981;120;0
79;20;73;48.6981;147;51.2481;108;0
79;20;74;50.5581;120;48.7281;129;0
79;20;75;49.5381;129;50.1381;126;0
79;20;76;48.5481;123;52.1181;114;0
79;20;77;51.3381;132;48.5481;126;0
79;20;78;50.0781;129;50.1381;123;0
79;20;79;49.3881;132;51.6681;102;0
79;20;80;51.5781;126;47.9181;138;0
79;20;81;50.2281;132;50.3181;105;0
79;20;82;52.8081;132;48.8781;123;0
79;20;83;52.3581;129;49.9281;135;0
79;20;84;47.2581;138;52.8381;129;0
79;20;85;52.6281;117;46.8681;138;0
79;20;86;47.3181;117;52.6881;138;0
79;20;87;52.1181;144;47.7081;99;0
79;20;88;49.5381;132;50.6781;117;0
79;20;89;51.5781;123;49.0581;129;0
79;20;90;51.8781;108;49.0281;141;0
79;20;91;47.8281;126;52.4781;111;0
79;20;92;48.9081;147;51.8481;108;0
79;20;93;46.6581;144;53.4081;114;0
79;20;94;51.2181;129;48.9381;123;0
79;20;95;47.9481;138;54.1281;99;0
79;20;96;47.6781;138;53.5881;105;0
79;20;97;49.8681;153;50.2281;99;0
79;20;98;48.1581;135;51.4881;114;0
79;20;99;50.1981;99;50.7981;144;0
79;30;0;73.8532;135;78.5032;108;0
79;30;1;77.1832;117;75.6532;147;0
79;30;2;78.8032;126;75.3532;129;0
79;30;3;78.3232;126;73.7632;123;0
79;30;4;74.0632;144;76.5832;105;0
79;30;5;77.3632;111;76.6732;132;0
79;30;6;76.9732;138;75.0232;111;0
79;30;7;76.7632;126;76.9732;144;0
79;30;8;79.2232;114;73.6732;129;0
79;30;9;79.7032;144;73.2532;129;0
79;30;10;79.0732;126;73.0432;126;0
79;30;11;76.4032;117;76.2832;132;0
79;30;12;72.7732;111;79.9732;120;0
79;30;13;80.2132;153;72.7732;111;0
79;30;14;78.4432;132;74.6332;93;0
79;30;15;76.8232;114;77.8732;126;0
79;30;16;74.7532;96;77.2732;120;0
79;30;17;77.4532;129;75.0832;138;0
79;30;18;77.4832;87;75.3832;150;0
79;30;19;78.5332;120;73.8532;144;0
79;30;20;75.1132;126;78.2632;108;0
79;30;21;79.3132;105;72.3832;138;0
79;30;22;74.8132;105;76.9732;123;0
79;30;23;78.8632;150;73.9432;105;0
79;30;24;76.1932;150;76.6432;102;0
79;30;25;75.2632;102;77.9632;147;0
79;30;26;77.3932;147;74.3632;129;0
79;30;27;77.4232;117;76.5832;117;0
79;30;28;77.9632;114;74.2732;141;0
79;30;29;75.2032;126;76.7632;132;0
79;30;30;79.4332;126;73.7332;138;0
79;30;31;80.6032;102;72.2332;141;0
79;30;32;75.5932;105;77.3632;147;0
79;30;33;78.1432;135;75.3832;123;0
79;30;34;73.5232;120;79.4632;117;0
79;30;35;72.8032;138;78.9532;123;0
79;30;36;76.9432;114;76.6432;117;0
79;30;37;72.5932;162;78.9832;93;0
79;30;38;76.6732;126;76.8832;126;0
79;30;39;75.3232;126;76.4932;111;0
79;30;40;75.9832;102;76.2832;150;0
79;30;41;79.5532;114;72.2332;126;0
79;30;42;73.7632;111;77.5732;135;0
79;30;43;77.0032;102;75.3532;129;0
79;30;44;78.8632;114;74.2732;141;0
79;30;45;77.5732;96;74.0032;159;0
79;30;46;72.5632;135;79.1632;120;0
79;30;47;76.6732;108;75.7732;141;0
79;30;48;79.4332;132;72.5932;108;0
79;30;49;73.9732;108;79.3732;123;0
79;30;50;75.2632;132;77.2132;111;0
79;30;51;79.2532;87;74.5732;147;0
79;30;52;77.6032;120;75.0532;138;0
79;30;53;79.8832;90;72.5932;138;0
79;30;54;79.2832;129;72.5932;132;0
79;30;55;75.7432;117;77.0932;132;0
79;30;56;78.0232;120;73.6132;129;0
79;30;57;75.5932;153;78.1132;120;0
79;30;58;76.3732;117;76.7332;138;0
79;30;59;78.7732;123;73.6732;126;0
79;30;60;75.3832;147;76.2232;102;0
79;30;61;76.7932;120;76.6432;135;0
79;30;62;75.4732;147;78.4432;120;0
79;30;63;73.6732;132;79.5232;120;0
79;30;64;75.2632;111;76.5832;138;0
79;30;65;74.0032;114;78.8932;126;0
79;30;66;76.9132;135;75.6232;102;0
79;30;67;75.8632;114;76.4332;123;0
79;30;68;71.3932;108;82.0732;126;0
79;30;69;76.4332;117;76.2532;147;0
79;30;70;78.3532;144;74.4532;126;0
79;30;71;79.8832;114;72.8032;114;0
79;30;72;73.7932;111;79.8532;132;0
79;30;73;74.6332;123;77.3632;111;0
79;30;74;78.0532;114;73.1332;138;0
79;30;75;76.8532;114;75.3832;129;0
79;30;76;76.3732;96;76.5232;147;0
79;30;77;78.4132;108;73.7032;162;0
79;30;78;76.0432;138;76.3432;132;0
79;30;79;75.5032;117;77.2432;132;0
79;30;80;77.3032;117;74.7232;135;0
79;30;81;75.2932;147;77.2432;114;0
79;30;82;79.2232;114;74.3032;162;0
79;30;83;78.9832;117;75.5632;144;0
79;30;84;72.1432;129;79.5532;120;0
79;30;85;79.2232;129;72.4432;129;0
79;30;86;73.7632;120;78.3232;117;0
79;30;87;76.4632;159;75.0832;90;0
79;30;88;75.4732;132;76.6132;123;0
79;30;89;77.6932;144;74.9932;120;0
79;30;90;78.5932;126;74.3332;126;0
79;30;91;73.8232;129;78.5332;132;0
79;30;92;73.9432;102;79.1332;132;0
79;30;93;71.8132;147;80.0632;108;0
79;30;94;78.2032;111;73.7332;135;0
79;30;95;72.3232;132;81.9532;132;0
79;30;96;74.5432;102;78.7132;135;0
79;30;97;75.5332;120;76.7032;126;0
79;30;98;74.5432;120;77.3032;120;0
79;30;99;76.8232;120;76.0432;138;0
79;40;0;101.598;126;105.138;129;0
79;40;1;104.898;126;102.498;111;0
79;40;2;105.528;156;102.978;90;0
79;40;3;105.888;135;100.128;132;0
79;40;4;99.8581;135;105.528;126;0
79;40;5;106.428;102;101.748;150;0
79;40;6;102.438;147;104.208;87;0
79;40;7;103.368;156;105.258;93;0
79;40;8;106.098;120;101.208;126;0
79;40;9;105.648;126;101.328;111;0
79;40;10;105.948;117;100.428;141;0
79;40;11;105.618;126;101.868;126;0
79;40;12;99.6181;117;107.598;135;0
79;40;13;107.628;117;100.038;135;0
79;40;14;105.918;102;101.298;144;0
79;40;15;103.758;132;105.618;120;0
79;40;16;103.428;108;103.038;147;0
79;40;17;106.908;99;100.428;144;0
79;40;18;104.598;126;102.948;114;0
79;40;19;106.818;105;100.128;135;0
79;40;20;100.848;132;106.638;117;0
79;40;21;106.368;144;99.7681;102;0
79;40;22;102.408;138;103.608;126;0
79;40;23;103.938;153;103.308;105;0
79;40;24;101.358;129;105.768;111;0
79;40;25;102.648;120;104.958;123;0
79;40;26;104.148;138;101.808;126;0
79;40;27;104.628;126;103.998;126;0
79;40;28;105.978;114;100.278;129;0
79;40;29;102.138;123;104.658;123;0
79;40;30;107.058;126;100.968;126;0
79;40;31;108.318;114;98.7181;147;0
79;40;32;104.028;102;103.368;159;0
79;40;33;105.018;126;103.248;108;0
79;40;34;100.098;102;107.058;153;0
79;40;35;100.338;114;105.918;132;0
79;40;36;103.548;123;104.688;117;0
79;40;37;99.2881;123;106.878;120;0
79;40;38;102.618;132;105.228;120;0
79;40;39;103.068;129;103.548;129;0
79;40;40;104.118;129;102.948;111;0
79;40;41;106.608;129;99.5581;123;0
79;40;42;102.138;114;103.788;126;0
79;40;43;103.728;150;102.768;117;0
79;40;44;107.298;132;100.188;132;0
79;40;45;104.988;129;100.518;108;0
79;40;46;99.1981;126;107.178;123;0
79;40;47;106.608;108;100.878;132;0
79;40;48;105.888;126;100.878;135;0
79;40;49;101.148;138;106.608;102;0
79;40;50;100.818;135;106.008;126;0
79;40;51;108.828;114;99.4981;147;0
79;40;52;105.438;120;102.198;108;0
79;40;53;107.118;135;99.2581;138;0
79;40;54;106.818;108;99.5281;138;0
79;40;55;102.708;141;104.688;123;0
79;40;56;105.258;147;101.148;114;0
79;40;57;101.178;141;106.968;108;0
79;40;58;103.308;144;103.878;111;0
79;40;59;107.418;108;99.4981;150;0
79;40;60;101.028;117;104.598;120;0
79;40;61;104.598;117;103.428;132;0
79;40;62;103.188;117;104.808;135;0
79;40;63;100.698;126;106.878;129;0
79;40;64;102.828;126;103.398;114;0
79;40;65;101.208;144;105.978;114;0
79;40;66;103.488;117;103.458;132;0
79;40;67;104.568;99;101.778;138;0
79;40;68;99.7981;123;108.768;120;0
79;40;69;105.618;105;101.208;156;0
79;40;70;104.778;129;102.798;120;0
79;40;71;108.048;111;99.4681;126;0
79;40;72;101.808;150;106.458;123;0
79;40;73;102.558;108;103.908;123;0
79;40;74;105.858;123;99.9481;126;0
79;40;75;102.828;150;103.908;111;0
79;40;76;104.418;108;102.528;141;0
79;40;77;106.188;129;100.518;132;0
79;40;78;104.178;120;102.738;150;0
79;40;79;103.428;129;104.298;123;0
79;40;80;104.808;123;101.988;114;0
79;40;81;102.258;129;104.748;132;0
79;40;82;106.998;138;101.238;114;0
79;40;83;105.828;111;102.468;132;0
79;40;84;100.488;102;105.558;126;0
79;40;85;106.848;126;99.1081;123;0
79;40;86;101.508;117;105.378;129;0
79;40;87;104.118;111;101.958;129;0
79;40;88;102.828;123;104.118;114;0
79;40;89;106.038;123;100.998;132;0
79;40;90;105.738;120;101.268;141;0
79;40;91;101.958;120;105.168;129;0
79;40;92;102.828;126;105.198;120;0
79;40;93;97.7881;135;108.708;117;0
79;40;94;107.238;102;98.9281;150;0
79;40;95;99.2581;126;109.308;138;0
79;40;96;102.348;120;105.408;120;0
79;40;97;102.888;138;103.938;117;0
79;40;98;101.178;135;105.228;111;0
79;40;99;104.208;147;102.918;117;0
79;50;0;127.147;123;130.567;126;0
79;50;1;131.887;108;126.427;138;0
79;50;2;129.517;126;129.727;135;0
79;50;3;131.437;141;125.407;117;0
79;50;4;125.137;123;131.287;132;0
79;50;5;132.397;126;126.067;126;0
79;50;6;126.457;138;131.017;123;0
79;50;7;126.427;153;132.937;120;0
79;50;8;130.627;144;127.147;99;0
79;50;9;131.857;111;125.827;156;0
79;50;10;130.807;129;126.247;114;0
79;50;11;130.417;147;127.477;126;0
79;50;12;126.127;102;131.407;141;0
79;50;13;133.507;87;124.927;150;0
79;50;14;132.697;114;125.287;135;0
79;50;15;129.727;135;130.657;141;0
79;50;16;129.997;126;127.357;126;0
79;50;17;133.177;126;124.807;114;0
79;50;18;130.957;117;127.987;132;0
79;50;19;131.767;132;126.247;120;0
79;50;20;123.967;159;133.867;102;0
79;50;21;130.747;141;125.977;105;0
79;50;22;126.517;132;130.417;105;0
79;50;23;128.827;126;129.307;114;0
79;50;24;125.977;123;132.037;102;0
79;50;25;128.977;129;129.427;126;0
79;50;26;128.737;135;128.047;111;0
79;50;27;129.007;120;129.817;123;0
79;50;28;131.527;108;125.167;129;0
79;50;29;128.167;138;129.397;99;0
79;50;30;133.117;126;125.377;135;0
79;50;31;133.387;117;123.907;117;0
79;50;32;130.147;123;128.257;120;0
79;50;33;129.907;129;129.547;117;0
79;50;34;125.587;129;132.427;120;0
79;50;35;127.867;102;129.097;159;0
79;50;36;128.257;114;130.687;147;0
79;50;37;125.677;126;131.497;129;0
79;50;38;128.077;147;130.387;123;0
79;50;39;126.337;144;130.807;102;0
79;50;40;128.197;141;129.217;129;0
79;50;41;132.607;114;124.357;138;0
79;50;42;127.447;129;129.457;129;0
79;50;43;128.797;147;128.257;126;0
79;50;44;133.387;105;124.477;156;0
79;50;45;130.057;138;126.697;102;0
79;50;46;124.567;141;132.847;114;0
79;50;47;131.797;120;126.547;120;0
79;50;48;131.677;114;125.497;144;0
79;50;49;127.057;126;131.647;123;0
79;50;50;124.987;135;132.967;111;0
79;50;51;133.837;132;125.077;117;0
79;50;52;130.147;147;128.557;99;0
79;50;53;133.897;102;122.977;156;0
79;50;54;132.667;117;124.657;156;0
79;50;55;127.507;144;130.657;111;0
79;50;56;130.777;132;126.427;117;0
79;50;57;126.787;111;132.247;141;0
79;50;58;128.017;120;130.237;123;0
79;50;59;132.697;150;125.167;123;0
79;50;60;124.747;147;131.587;108;0
79;50;61;130.207;135;128.737;126;0
79;50;62;128.857;99;129.697;141;0
79;50;63;124.597;156;133.477;105;0
79;50;64;128.077;114;128.977;144;0
79;50;65;126.187;114;131.557;111;0
79;50;66;130.477;117;127.717;132;0
79;50;67;131.347;138;125.257;138;0
79;50;68;125.077;150;134.437;90;0
79;50;69;130.927;126;127.087;102;0
79;50;70;130.747;105;127.807;120;0
79;50;71;134.437;108;124.087;144;0
79;50;72;126.577;135;132.697;105;0
79;50;73;128.557;135;128.107;138;0
79;50;74;130.177;147;126.457;93;0
